session,total_bytes,packet_count,avg_duration,avg_bytes_per_second,avg_packets_per_second,percentage,anomaly_class
192.168.0.35:50829-142.250.187.97:443-UDP,99076,452,108.59953580000001,2138.607985764428,4.924584805730809,89.33217798777054,High Deviation
192.168.0.35:50829-178.233.140.147:53-UDP,900,10,0.012112,14861.294583883753,165.12549537648613,90.09138577156548,High Deviation
192.168.0.35:50830-178.233.140.147:53-UDP,968,8,0.016339,14811.187955199217,122.40651202643981,90.71607845482586,High Deviation
192.168.0.35:50831-142.250.187.130:443-UDP,754979,1595,109.87603199999998,4561.493190505495,9.070597220046213,55.65600155006925,Medium Deviation
192.168.0.35:50854-178.233.140.147:53-UDP,1288,14,0.01003,18344.96510468594,199.40179461615153,86.85621574298207,High Deviation
192.168.0.35:50858-178.233.140.147:53-UDP,1415,10,0.02621,10797.405570392979,76.30675314765357,93.85082752947926,High Deviation
192.168.0.35:50861-178.233.140.147:53-UDP,1498,14,0.024084,8885.567181531307,83.04268393954492,94.29607059575302,High Deviation
192.168.0.35:50869-178.233.140.147:53-UDP,1020,10,0.01143,17847.769028871393,174.97812773403325,87.07449255241303,High Deviation
192.168.0.35:50873-142.250.187.162:443-UDP,113085,174,0.304125,123945.74599260173,190.71105630908346,58.056998585378835,Medium Deviation
192.168.0.35:50887-178.233.140.147:53-UDP,1554,12,0.01491,17370.892018779345,134.1381623071764,89.79530643063897,High Deviation
192.168.0.35:50889-178.233.140.147:53-UDP,1158,12,0.013591,14200.57390920462,147.15620631300123,90.84678550673748,High Deviation
192.168.0.35:50896-178.233.140.147:53-UDP,1020,8,0.011733,21733.571976476604,170.4593880507969,85.9422675125101,High Deviation
192.168.0.35:50901-178.233.140.147:53-UDP,1533,14,0.015679,13967.727533643729,127.55915555839022,91.02599977044582,High Deviation
192.168.0.35:50920-142.251.140.46:443-UDP,105504,217,0.216763,69532.16185419098,143.01333714702233,69.5158760862505,Medium Deviation
192.168.0.35:50922-178.233.140.147:53-UDP,1218,12,0.018235,11132.43761996161,109.67918837400605,91.99707703885454,High Deviation
192.168.0.35:50937-178.233.140.147:53-UDP,1130,10,0.014191,15925.586639419349,140.9343950391093,91.24654116337506,High Deviation
192.168.0.35:50944-142.251.140.33:443-UDP,22286258,20209,104.46150999999999,70700.34546797878,64.76707703979646,10.705907849581282,Low Deviation
192.168.0.35:50957-178.233.140.147:53-UDP,880,8,0.012058,18245.14844916238,165.86498590147622,87.53959553126046,High Deviation
192.168.0.35:50959-178.233.140.147:53-UDP,1136,8,0.015874,17890.890764772586,125.99218848431398,88.61043165770482,High Deviation
192.168.0.35:50961-178.233.140.147:53-UDP,1645,14,0.018394,12775.905186473849,108.73110796999019,90.95514670571981,High Deviation
192.168.0.35:50965-178.233.140.147:53-UDP,724,8,0.016263,11129.55789214782,122.9785402447273,90.72138876975677,High Deviation
192.168.0.35:50974-178.233.140.147:53-UDP,1456,14,0.010379,20040.46632623567,192.6967915984199,86.72775493822647,High Deviation
192.168.0.35:50983-178.233.140.147:53-UDP,1140,12,0.011478999999999998,16551.96445683422,174.23120480878126,87.35443215809198,High Deviation
192.168.0.35:50985-178.233.140.147:53-UDP,1526,14,0.008958000000000002,24335.789238669346,223.26412145568204,84.82348633754461,High Deviation
192.168.0.35:50987-178.233.140.147:53-UDP,1792,14,0.02347,10907.541542394543,85.21516829995737,93.17202372626762,High Deviation
192.168.0.35:50994-178.233.140.147:53-UDP,924,8,0.013411,17224.66631869361,149.1313101185594,88.37027140935369,High Deviation
192.168.0.35:51025-178.233.140.147:53-UDP,2121,14,0.013566,22335.249889429455,147.42739200943535,88.77532908825499,High Deviation
192.168.0.35:51058-178.233.140.147:53-UDP,1015,10,0.015182999999999999,13370.216689718765,131.72627280511097,91.22227288031664,High Deviation
192.168.0.35:51067-178.233.140.147:53-UDP,920,10,0.019766,9308.914297278156,101.18385105737124,93.04056506348843,High Deviation
192.168.0.35:51148-178.233.140.147:53-UDP,1080,10,0.012734,16962.462698288047,157.0598397989634,89.75917655610229,High Deviation
192.168.0.35:51159-178.233.140.147:53-UDP,1242,12,0.015256,13568.432092291558,131.09596224436288,91.02599977044582,High Deviation
192.168.0.35:51176-178.233.140.147:53-UDP,1370,10,0.015902,17230.537039366118,125.77034335303736,89.79530643063897,High Deviation
192.168.0.35:51194-178.233.140.147:53-UDP,950,10,0.018,10555.555555555557,111.11111111111111,93.27029492826043,High Deviation
192.168.0.35:51209-178.233.140.147:53-UDP,820,10,0.018535,8848.125168599947,107.90396547073105,93.49097691206869,High Deviation
192.168.0.35:51210-157.240.238.2:443-UDP,90524,175,0.103208,125300.36431284397,242.22928455158515,57.668195786781936,Medium Deviation
192.168.0.35:51212-178.233.140.147:53-UDP,948,12,0.022754,6943.834051155841,87.8966335589347,94.82360058552047,High Deviation
192.168.0.35:51222-178.233.140.147:53-UDP,1074,12,0.012046,14859.704466212852,166.03021749958492,90.09138577156548,High Deviation
192.168.0.35:51232-178.233.140.147:53-UDP,1908,18,79.2418382,3509.7737800003474,40.80287061929772,89.9203103051927,High Deviation
192.168.0.35:51233-178.233.140.147:53-UDP,1800,12,0.012299,24392.22701032604,162.61484673550697,88.81076548793916,High Deviation
192.168.0.35:51242-216.58.212.1:443-UDP,102792,162,0.282808,60578.20146530508,95.47113235834912,73.47705298768162,High Deviation
192.168.0.35:51248-178.233.140.147:53-UDP,1190,10,0.011907,19988.242210464436,167.96842193667592,88.60795716718717,High Deviation
192.168.0.35:51258-178.233.140.147:53-UDP,594,6,0.011325999999999998,17481.900052975456,176.58484901995408,85.63512243568468,High Deviation
192.168.0.35:51284-172.217.17.98:443-UDP,49533,279,24.467992999999996,674.799931486003,3.800883873066336,95.6519667876599,High Deviation
192.168.0.35:51286-178.233.140.147:53-UDP,2240,14,0.009784,32706.459525756338,204.41537203597713,85.00214801817783,High Deviation
192.168.0.35:51291-178.233.140.147:53-UDP,948,8,0.016213,14617.899216677974,123.35779929686053,90.55588590406914,High Deviation
192.168.0.35:51293-142.250.187.162:443-UDP,204924,297,25.153608000000002,2715.634274017469,3.935817080396578,89.3664626714948,High Deviation
192.168.0.35:51294-178.233.140.147:53-UDP,1210,10,0.021675,11164.93656286044,92.2722029988466,93.32638269471695,High Deviation
192.168.0.35:51320-178.233.140.147:53-UDP,1035,10,0.021796,9497.155441365388,91.75995595522114,93.85544859577001,High Deviation
192.168.0.35:51321-178.233.140.147:53-UDP,1632,12,0.027079000000000002,10044.684072528527,73.8579711215333,93.99242787191834,High Deviation
192.168.0.35:51331-46.196.235.228:53-UDP,1365,10,0.079812,3420.5382649225685,25.05888838771112,96.7656797055517,High Deviation
192.168.0.35:51333-178.233.140.147:53-UDP,2764,20,147.944313,6685.797383464899,56.1807477222764,84.80028167696074,High Deviation
192.168.0.35:51343-142.250.187.130:443-UDP,83670,140,0.237826,70362.36576320503,117.73313262637389,70.98646562951537,High Deviation
192.168.0.35:51357-178.233.140.147:53-UDP,840,10,0.009903,16964.556195092395,201.95900232252853,87.06375847147409,High Deviation
192.168.0.35:51362-178.233.140.147:53-UDP,1120,8,0.015387,18197.179437187235,129.97985312276597,88.61043165770482,High Deviation
192.168.0.35:51367-142.250.187.130:443-UDP,52434,108,0.23565500000000003,74167.74522076764,152.7656956143515,69.72881386920812,Medium Deviation
192.168.0.35:51375-178.233.140.147:53-UDP,1752,12,0.012698,22995.747361789265,157.50511891636478,88.30030095082166,High Deviation
192.168.0.35:51377-142.251.140.65:443-UDP,70624,124,0.202121,87353.61491383874,153.37347430499554,68.2133537792164,Medium Deviation
192.168.0.35:51380-178.233.140.147:53-UDP,612,6,0.01155,17662.337662337664,173.16017316017317,85.92032416673008,High Deviation
192.168.0.35:51396-178.233.140.147:53-UDP,1020,12,0.013632,12470.657276995305,146.71361502347418,90.55064907273578,High Deviation
