session,total_bytes,packet_count,avg_duration,avg_bytes_per_second,avg_packets_per_second,percentage
192.168.1.25:55279-192.168.1.1:53-TCP,128612,1738,0.120702,6743.881625822274,91.13353548408477,66.59668793862772
192.168.1.25:55823-192.168.1.1:53-TCP,128054,1723,0.12560565605095542,6777.189434220381,91.91067786900935,66.59668793862772
192.168.1.25:56785-192.168.1.1:53-TCP,125356,1694,0.119388,6818.10567226187,92.1365631386739,66.59668793862772
192.168.1.25:51182-192.168.1.1:53-TCP,132682,1956,0.22403999999999996,3633.2797714693806,53.561863952865565,66.5901795248061
192.168.1.25:59912-51.8.71.184:443-TCP,432036,1147,21.839405940000002,405.40705972764465,1.071859119535038,66.58963346395898
192.168.1.25:62519-192.168.1.1:53-TCP,135992,2136,0.244771,3121.2847927246285,49.025415592533435,66.58621743333978
192.168.1.25:62175-192.168.1.1:53-TCP,152724,2136,0.282232,3040.052155673347,42.5182119674594,66.57203419765699
192.168.1.25:62263-192.168.1.1:53-TCP,150766,2136,0.274272,3088.175242095438,43.752187609380464,66.57203419765699
192.168.1.25:53543-192.168.1.1:53-TCP,132960,1760,0.139772,5945.396789056463,78.69959648570529,66.56893671042138
192.168.1.25:53382-192.168.1.1:53-TCP,129605,1771,0.136285,5906.739553142313,80.71321128517445,66.56893671042138
192.168.1.25:53549-192.168.1.1:53-TCP,125600,1760,0.132791,5911.545210142254,82.83693925040102,66.56893671042138
192.168.1.25:53544-192.168.1.1:53-TCP,142560,1760,0.139725,6376.811594202899,78.72606906423333,66.56893671042138
192.168.1.25:49704-192.168.1.1:53-TCP,138600,1815,0.134166,6260.900675282858,81.987985033466,66.56893671042138
192.168.1.25:53548-192.168.1.1:53-TCP,128800,1760,0.133029,6051.312119913703,82.68873704229904,66.56893671042138
192.168.1.25:65450-192.168.1.1:53-TCP,131340,1815,0.13368,5954.5182525433875,82.28605625374028,66.56893671042138
192.168.1.25:49715-192.168.1.1:53-TCP,138600,1815,0.13391,6272.869837950862,82.14472406840414,66.56893671042138
192.168.1.25:53266-192.168.1.1:53-TCP,128317,1771,0.138413,5758.129655451438,79.47230390209012,66.56893671042138
192.168.1.25:49772-192.168.1.1:53-TCP,136620,1815,0.132284,6259.260379184179,83.15442532732605,66.56893671042138
192.168.1.25:49962-192.168.1.1:53-TCP,131528,1804,0.133779,5994.961840049634,82.22516239469573,66.56893671042138
192.168.1.25:49961-192.168.1.1:53-TCP,133496,1804,0.139121,5851.021772413942,79.0678617893776,66.56893671042138
192.168.1.25:53237-192.168.1.1:53-TCP,130571,1771,0.134073,6048.943486011352,82.04485616044991,66.56893671042138
192.168.1.25:49719-192.168.1.1:53-TCP,138270,1815,0.13992,5989.136649514008,78.61635220125787,66.56893671042138
192.168.1.25:65523-192.168.1.1:53-TCP,131340,1815,0.138193,5760.06020565441,79.59882193743532,66.56893671042138
192.168.1.25:65520-192.168.1.1:53-TCP,137445,1815,0.140697,5920.52424714102,78.18219293943724,66.56893671042138
192.168.1.25:52338-192.168.1.1:53-TCP,131706,1782,0.140876,5771.032681223203,78.08285300547999,66.56893671042138
192.168.1.25:49920-192.168.1.1:53-TCP,129888,1804,0.134587,5884.669396004071,81.73151938894543,66.56893671042138
192.168.1.25:53375-192.168.1.1:53-TCP,134113,1771,0.140426,5931.949923803285,78.33307222309259,66.56893671042138
192.168.1.25:53271-192.168.1.1:53-TCP,126385,1771,0.134116,5853.142056130513,82.01855110501356,66.56893671042138
192.168.1.25:53236-192.168.1.1:53-TCP,129122,1771,0.134065,5982.172826613956,82.04975198597695,66.56893671042138
192.168.1.25:53379-192.168.1.1:53-TCP,129605,1771,0.136412,5901.240360085622,80.6380670322259,66.56893671042138
192.168.1.25:49963-192.168.1.1:53-TCP,133004,1804,0.140191,5784.96479802555,78.46438073770784,66.56893671042138
192.168.1.25:52139-192.168.1.1:53-TCP,122796,1944,0.182972,4142.710360055091,65.5838051723761,66.56753298345183
192.168.1.25:50111-192.168.1.1:53-TCP,130872,1804,0.141772,5628.756030810033,77.58936884575233,66.54754077614685
192.168.1.25:65451-192.168.1.1:53-TCP,125400,1815,0.13883,5474.3211121515515,79.23359504429878,66.54754077614685
192.168.1.25:52968-192.168.1.1:53-TCP,129605,1771,0.14399,5590.666018473505,76.39419404125286,66.54754077614685
192.168.1.25:53545-192.168.1.1:53-TCP,126880,1760,0.143556,5523.976705954471,76.62514976733819,66.54754077614685
192.168.1.25:53272-192.168.1.1:53-TCP,129605,1771,0.14676,5485.145816298719,74.95230307985827,66.54754077614685
192.168.1.25:49241-192.168.1.1:53-TCP,127710,1815,0.139977,5529.479843117084,78.58433885566915,66.54754077614685
192.168.1.25:51862-192.168.1.1:53-TCP,140995,1956,0.23058299999999998,3751.3606814032255,52.04199789229909,66.52662819279747
192.168.1.25:53189-192.168.1.1:53-TCP,132986,1932,0.214801,3845.4197140609217,55.86566170548555,66.52662819279747
192.168.1.25:51753-192.168.1.1:53-TCP,135453,1956,0.22422999999999998,3706.0161441377154,53.516478615707086,66.52662819279747
192.168.1.25:51985-192.168.1.1:53-TCP,135290,1956,0.216015,3842.325764414508,55.551697798763975,66.52662819279747
192.168.1.25:51840-192.168.1.1:53-TCP,134475,1956,0.214967,3837.798359748241,55.82252159633804,66.52662819279747
192.168.1.25:62274-192.168.1.1:53-TCP,134390,1958,0.201314,3750.360133920145,54.64100857367098,66.52662819279747
192.168.1.25:51861-192.168.1.1:53-TCP,139528,1956,0.214704,3986.8842685744094,55.890900961323496,66.52662819279747
192.168.1.25:62432-192.168.1.1:53-TCP,136348,1958,0.196923,3889.8452694708085,55.85939682007689,66.52662819279747
192.168.1.25:51670-192.168.1.1:53-TCP,124532,1793,0.148703,5137.757812552538,73.9729527985313,66.50652579140647
192.168.1.25:50474-192.168.1.1:53-TCP,126608,1804,0.14872,5190.962883270576,73.96449704142012,66.50652579140647
192.168.1.25:65248-192.168.1.1:53-TCP,139108,1826,0.14268,5873.282870759742,77.09559854219232,66.50537100095197
192.168.1.25:65010-192.168.1.1:53-TCP,130310,1826,0.132601,5920.015686156213,82.95563381874949,66.50537100095197
192.168.1.25:64610-192.168.1.1:53-TCP,140614,1837,0.143241,5878.20526245977,76.79365544781173,66.50537100095197
192.168.1.25:64652-192.168.1.1:53-TCP,140447,1837,0.14336,5866.350446428572,76.72991071428572,66.50537100095197
192.168.1.25:64646-192.168.1.1:53-TCP,140447,1837,0.142181,5914.9956745275385,77.36617410202489,66.50537100095197
192.168.1.25:65281-192.168.1.1:53-TCP,139440,1826,0.142575,5891.635981062598,77.1523759424864,66.50537100095197
192.168.1.25:65073-192.168.1.1:53-TCP,131472,1826,0.132493,5977.6742922267595,83.02325405870499,66.50537100095197
192.168.1.25:65378-192.168.1.1:53-TCP,144088,1826,0.134,6477.611940298507,82.08955223880596,66.50537100095197
192.168.1.25:64659-192.168.1.1:53-TCP,140113,1837,0.144944,5788.442432939619,75.89137873937521,66.50537100095197
192.168.1.25:64642-192.168.1.1:53-TCP,140280,1837,0.137733,6098.756289342424,79.86466569376984,66.50537100095197
192.168.1.25:65277-192.168.1.1:53-TCP,139606,1826,0.14289,5885.64630135069,76.98229407236336,66.50537100095197
192.168.1.25:64326-192.168.1.1:53-TCP,140447,1837,0.137451,6118.54406297517,80.02851925413421,66.50537100095197
192.168.1.25:64327-192.168.1.1:53-TCP,139612,1837,0.133904,6243.278766877764,82.148404827339,66.50537100095197
192.168.1.25:55870-192.168.1.1:53-TCP,139932,1716,0.12159099999999999,7377.190746025609,90.46722208058162,66.50121671977264
192.168.1.25:54439-192.168.1.1:53-TCP,137058,1749,0.12157600000000002,7090.215174047509,90.47838389155754,66.50121671977264
192.168.1.25:51795-192.168.1.1:53-TCP,125184,1956,0.208962,3675.3093863956124,57.42670916243144,66.49350064079343
192.168.1.25:53540-192.168.1.1:53-TCP,123840,1760,0.125703,6157.370945800816,87.50785581887465,66.49218257309658
192.168.1.25:49729-192.168.1.1:53-TCP,132330,1815,0.128371,6247.516962553847,85.68913539662384,66.49218257309658
192.168.1.25:49736-192.168.1.1:53-TCP,127545,1815,0.119865,6448.921703583198,91.76990781295625,66.49218257309658
192.168.1.25:49912-192.168.1.1:53-TCP,127920,1804,0.127908,6098.133033117553,85.99931200550397,66.49218257309658
192.168.1.25:53873-192.168.1.1:53-TCP,128320,1760,0.128608,6236.003981089823,85.53122667330182,66.49218257309658
192.168.1.25:49239-192.168.1.1:53-TCP,129030,1815,0.121004,6462.596277808998,90.90608574923144,66.49218257309658
192.168.1.25:51274-192.168.1.1:53-TCP,131867,1793,0.12476499999999999,6484.190277722117,88.1657516130325,66.49218257309658
192.168.1.25:51681-192.168.1.1:53-TCP,131215,1793,0.126901,6343.527631775951,86.68174403669,66.49218257309658
192.168.1.25:65421-192.168.1.1:53-TCP,125070,1815,0.120675,6281.334162005386,91.15392583385125,66.49218257309658
192.168.1.25:53374-192.168.1.1:53-TCP,125741,1771,0.127025,6148.395985042314,86.59712654989175,66.49218257309658
192.168.1.25:53619-192.168.1.1:53-TCP,125760,1760,0.12019500000000001,6539.373518033196,91.51794999792006,66.49218257309658
192.168.1.25:65534-192.168.1.1:53-TCP,132825,1815,0.12148,6626.605202502469,90.54988475469213,66.49218257309658
192.168.1.25:53693-192.168.1.1:53-TCP,127520,1760,0.130405,6111.728844752885,84.35259384226066,66.49218257309658
192.168.1.25:49931-192.168.1.1:53-TCP,125952,1804,0.13032,5893.186003683241,84.40761203192143,66.49218257309658
192.168.1.25:53267-192.168.1.1:53-TCP,127673,1771,0.122211,6488.777605943818,90.00826439518538,66.49218257309658
192.168.1.25:65422-192.168.1.1:53-TCP,128865,1815,0.131369,5945.085979188392,83.73360534068158,66.49218257309658
192.168.1.25:49289-192.168.1.1:53-TCP,125565,1815,0.123767,6148.650286425299,88.87667956725137,66.49218257309658
192.168.1.25:65518-192.168.1.1:53-TCP,130845,1815,0.13068,6068.258340985614,84.17508417508418,66.49218257309658
192.168.1.25:49871-192.168.1.1:53-TCP,126936,1804,0.124525,6215.619353543465,88.33567556715519,66.49218257309658
192.168.1.25:49730-192.168.1.1:53-TCP,133815,1815,0.128173,6327.385642842096,85.82150686962152,66.49218257309658
192.168.1.25:49288-192.168.1.1:53-TCP,134310,1815,0.12293400000000002,6621.439146208534,89.47890738119641,66.49218257309658
192.168.1.25:53235-192.168.1.1:53-TCP,131054,1771,0.126296,6445.176410971053,87.09697852663585,66.49218257309658
192.168.1.25:49183-192.168.1.1:53-TCP,123750,1815,0.119302,6286.566863925164,92.2029806709024,66.49218257309658
192.168.1.25:49919-192.168.1.1:53-TCP,123000,1804,0.126168,5944.455012364467,87.18534018134551,66.49218257309658
192.168.1.25:50771-34.111.113.62:443-UDP,578880,1008,10.43697,1155.5077766823129,2.01207821810353,66.48912129845706
192.168.1.25:57593-52.209.44.197:443-TCP,429300,1378,85.425752,94.81918286186112,0.30435787091461597,66.48831813872144
192.168.1.25:62627-192.168.1.1:53-TCP,153614,2136,0.673788,1280.818298930821,17.809756184437834,66.48636193790551
192.168.1.25:62628-192.168.1.1:53-TCP,157708,2136,0.670582,1321.2403553927782,17.894903233310764,66.48636193790551
192.168.1.25:62625-192.168.1.1:53-TCP,153792,2136,0.67873,1272.965685913397,17.6800789710194,66.48636193790551
192.168.1.25:62802-192.168.1.1:53-TCP,146672,2136,0.248563,3315.0549357708105,48.277499064623456,66.48554642838606
192.168.1.25:63841-192.168.1.1:53-TCP,147664,2112,0.252407,3323.996561109636,47.54226309096023,66.48554642838606
192.168.1.25:65283-192.168.1.1:53-TCP,139108,1826,0.148418,5646.215418614993,74.11499952835909,66.4839605855828
192.168.1.25:65123-192.168.1.1:53-TCP,123504,1826,0.133612,5568.36212316259,82.32793461665119,66.4839605855828
192.168.1.25:64569-192.168.1.1:53-TCP,122912,1837,0.139884,5261.502387692659,78.63658459866747,66.4839605855828
192.168.1.25:64743-192.168.1.1:53-TCP,131596,1837,0.140463,5610.018296633277,78.31243815097214,66.4839605855828
192.168.1.25:65013-192.168.1.1:53-TCP,128484,1826,0.147411,5250.625801330973,74.62129691814044,66.4839605855828
192.168.1.25:53270-192.168.1.1:53-TCP,129605,1771,0.11985999999999998,6716.168863674287,91.77373602536292,66.47899229452659
192.168.1.25:53874-192.168.1.1:53-TCP,129760,1760,0.122067,6643.892288661145,90.1144453455889,66.47899229452659
192.168.1.25:53743-192.168.1.1:53-TCP,141920,1760,0.129626,6842.763025936156,84.85951892367272,66.46955107506852
192.168.1.25:49708-192.168.1.1:53-TCP,138600,1815,0.12400600000000002,6773.865780688031,88.70538522329565,66.46955107506852
192.168.1.25:62266-52.92.3.58:443-TCP,419390,1179,6.3874495555555555,2924.460265928653,7.5543834948904145,66.46954036993793
192.168.1.25:62264-192.168.1.1:53-TCP,152368,2136,0.334365,2560.076563037399,35.88892378089812,66.45414375731504
192.168.1.25:62266-192.168.1.1:53-TCP,149520,2136,0.343998,2441.8746620619886,34.88392374374269,66.45414375731504
192.168.1.25:51897-192.168.1.1:53-TCP,134312,1956,0.20392,4040.8003138485687,58.84660651235779,66.42988387504161
192.168.1.25:51197-192.168.1.1:53-TCP,129096,1956,0.20994700000000002,3772.3806484493703,57.1572825522632,66.42988387504161
192.168.1.25:51894-192.168.1.1:53-TCP,143929,1956,0.20386599999999996,4331.2764266724225,58.8621937939627,66.42988387504161
192.168.1.25:52504-192.168.1.1:53-TCP,129438,1944,0.21274400000000002,3755.6875869589744,56.405821080735535,66.42988387504161
192.168.1.25:51860-192.168.1.1:53-TCP,141484,1956,0.205807,4217.5436209652735,58.307054667722674,66.42988387504161
192.168.1.25:51899-192.168.1.1:53-TCP,127629,1956,0.212111,3691.4634318823637,56.57415221275653,66.42988387504161
192.168.1.25:51747-192.168.1.1:53-TCP,134638,1956,0.209977,3933.764174171457,57.149116331788726,66.42988387504161
192.168.1.25:64369-192.168.1.1:53-TCP,127922,1837,0.12506,6125.059971213817,87.95778026547256,66.42856491525644
192.168.1.25:64619-192.168.1.1:53-TCP,128757,1837,0.12285599999999999,6275.639773393241,89.53571661131731,66.42856491525644
192.168.1.25:65074-192.168.1.1:53-TCP,130808,1826,0.124264,6341.337796948432,88.52121290156441,66.42856491525644
192.168.1.25:64657-192.168.1.1:53-TCP,140113,1837,0.128614,6523.395586794593,85.52723653723544,66.42856491525644
192.168.1.25:65100-192.168.1.1:53-TCP,129812,1826,0.121991,6410.308957218154,90.17058635473109,66.42856491525644
192.168.1.25:64512-192.168.1.1:53-TCP,131262,1837,0.124579,6309.249552492797,88.2973855946829,66.42856491525644
192.168.1.25:64670-192.168.1.1:53-TCP,129592,1837,0.123112,6303.203586977711,89.34953538241601,66.42856491525644
192.168.1.25:64650-192.168.1.1:53-TCP,140280,1837,0.131072,6408.69140625,83.92333984375,66.42856491525644
192.168.1.25:65101-192.168.1.1:53-TCP,123670,1826,0.128174,5812.411253452337,85.82083729929626,66.42856491525644
192.168.1.25:64308-192.168.1.1:53-TCP,138610,1837,0.126372,6567.910613110498,87.04459848700661,66.42856491525644
192.168.1.25:64669-192.168.1.1:53-TCP,135437,1837,0.129302,6272.1380953117505,85.07215665650956,66.42856491525644
192.168.1.25:64699-192.168.1.1:53-TCP,127421,1837,0.125457,6081.765066915357,87.67944395290816,66.42856491525644
192.168.1.25:64620-192.168.1.1:53-TCP,134435,1837,0.125028,6438.557763061073,87.98029241449915,66.42856491525644
192.168.1.25:64941-192.168.1.1:53-TCP,132966,1826,0.127608,6277.035922512695,86.20149206946273,66.42856491525644
192.168.1.25:65254-192.168.1.1:53-TCP,123006,1826,0.119459,6202.9650340284115,92.08180212457832,66.42856491525644
192.168.1.25:64668-192.168.1.1:53-TCP,133934,1837,0.122717,6535.361848806603,89.63713258961675,66.42856491525644
192.168.1.25:64960-192.168.1.1:53-TCP,127986,1826,0.119139,6471.432528391207,92.32912816122345,66.42856491525644
192.168.1.25:55221-192.168.1.1:53-TCP,124188,1738,0.138182,5688.150410328408,79.60515841426525,66.42406561769464
192.168.1.25:56127-192.168.1.1:53-TCP,105456,1560,0.064216,10526.971471284416,155.72443004858604,66.41365120890559
192.168.1.25:62587-192.168.1.1:53-TCP,148274,2136,0.24787800000000001,3360.5241288052994,48.410911819524124,66.40865258135284
192.168.1.25:61715-35.244.154.8:443-TCP,410912,1331,165.07732093617022,64.10062633081391,0.19972004800298693,66.40726296457345
192.168.1.25:65289-192.168.1.1:53-TCP,138776,1826,0.12175,6866.529774127309,90.34907597535934,66.40591809988537
192.168.1.25:64373-192.168.1.1:53-TCP,143954,1837,0.151961,5672.50807773047,72.3869940313633,66.40326066881549
192.168.1.25:60267-3.165.190.61:443-TCP,275672,1746,238.14276916326529,23.671638085831248,0.14962566860996182,66.39424045569035
192.168.1.25:55818-192.168.1.1:53-TCP,110881,1723,0.12684861783439488,5993.235853087076,93.41810668098748,66.38527620719061
192.168.1.25:54478-192.168.1.1:53-TCP,112890,1749,0.117588,6038.031091607987,93.54696057420826,66.38527620719061
192.168.1.25:56769-192.168.1.1:53-TCP,109956,1694,0.11785599999999999,6058.240564756991,93.33423839261471,66.38527620719061
192.168.1.25:56693-192.168.1.1:53-TCP,122738,1694,0.11384899999999999,7000.500663159096,96.61920614146808,66.38140361352725
192.168.1.25:56891-192.168.1.1:53-TCP,118580,1694,0.110593,6962.465978859422,99.46379969799173,66.38140361352725
192.168.1.25:55208-192.168.1.1:53-TCP,122608,1738,0.110489,7023.323588773544,99.55742200581052,66.38140361352725
192.168.1.25:56675-192.168.1.1:53-TCP,119196,1694,0.111392,6948.434357943119,98.75035909221488,66.38140361352725
192.168.1.25:49900-192.168.1.1:53-TCP,140056,1804,0.11968500000000001,7135.397084012199,91.90792496971216,66.37395057972614
192.168.1.25:49713-192.168.1.1:53-TCP,138600,1815,0.12091400000000001,6947.0863588997145,90.97374993797244,66.37395057972614
192.168.1.25:53241-192.168.1.1:53-TCP,144417,1771,0.12398999999999999,7234.454391483184,88.71683200258084,66.37395057972614
192.168.1.25:50694-192.168.1.1:53-TCP,122344,1968,0.179442,4157.3321741844165,66.87397599224262,66.36349742354136
192.168.1.25:57936-34.147.161.168:443-TCP,437621,1219,2.517278,3280.1303630349926,9.136853378927555,66.3619414237169
192.168.1.25:54535-192.168.1.1:53-TCP,112890,1749,0.094967,7476.281234534102,115.82970926742973,66.34446605014887
192.168.1.25:55681-192.168.1.1:53-TCP,113668,1727,0.092517,7825.58881070506,118.89706756596085,66.34446605014887
192.168.1.25:54499-192.168.1.1:53-TCP,111300,1749,0.096892,7224.538661602609,113.52846468232671,66.34446605014887
192.168.1.25:54208-192.168.1.1:53-TCP,113049,1749,0.098672,7205.691584238691,111.4804605156478,66.34446605014887
192.168.1.25:55268-192.168.1.1:53-TCP,111074,1738,0.093361,7529.91077644841,117.82221698567925,66.34446605014887
192.168.1.25:54746-192.168.1.1:53-TCP,110600,1738,0.098742,7089.181908407771,111.40142998926495,66.34446605014887
192.168.1.25:55880-192.168.1.1:53-TCP,113100,1716,0.096837,7486.807728450902,113.59294484546194,66.34446605014887
192.168.1.25:56821-192.168.1.1:53-TCP,110880,1694,0.094583,7612.361629468298,116.29996933909901,66.34446605014887
192.168.1.25:54207-192.168.1.1:53-TCP,111618,1749,0.098707,7111.957611922153,111.44093124094542,66.34446605014887
192.168.1.25:55150-192.168.1.1:53-TCP,119606,1896,0.158681,4770.577447835595,75.62342057335157,66.34328252845498
192.168.1.25:50787-192.168.1.1:53-TCP,154980,1968,0.246643,3831.448693050279,48.653316737146405,66.32595186885769
192.168.1.25:61397-192.168.1.1:53-TCP,139140,1980,0.204934,3771.94608996067,53.67581758029415,66.32250376992496
192.168.1.25:50465-192.168.1.1:53-TCP,143664,1968,0.215433,4066.2294077509014,55.701772708916465,66.32250376992496
192.168.1.25:50764-192.168.1.1:53-TCP,140876,1968,0.230226,3731.1163812949017,52.12269682833389,66.32250376992496
192.168.1.25:50786-192.168.1.1:53-TCP,145140,1968,0.230876,3833.2264938755,51.97595245932882,66.32250376992496
192.168.1.25:50134-192.168.1.1:53-TCP,127264,1968,0.224798,3451.988007010739,53.38125784037224,66.31678466068055
192.168.1.25:61252-23.108.103.8:443-TCP,449930,1149,17.260966270833332,544.162238580235,1.3884764901019226,66.31641244852867
192.168.1.25:64663-192.168.1.1:53-TCP,139612,1837,0.120878,6916.064130776485,91.00084382600639,66.31025290066972
192.168.1.25:65072-192.168.1.1:53-TCP,139440,1826,0.11891500000000002,7063.8691502333595,92.50304839591304,66.31025290066972
192.168.1.25:64049-192.168.1.1:53-TCP,143472,1848,0.11930099999999999,7158.364137769172,92.20375353098464,66.31025290066972
192.168.1.25:64400-192.168.1.1:53-TCP,142952,1837,0.118153,7244.8435503118835,93.09962506241907,66.31025290066972
192.168.1.25:64513-192.168.1.1:53-TCP,141282,1837,0.121603,6957.065203983454,90.45829461444208,66.31025290066972
192.168.1.25:53122-192.168.1.1:53-TCP,108836,1610,0.080267,8421.891935664718,124.58420023172658,66.3035770601729
192.168.1.25:49753-192.168.1.1:53-TCP,111210,1650,0.063073,10686.030472626955,158.54644618140884,66.28626649740072
192.168.1.25:62588-192.168.1.1:53-TCP,146494,2136,0.24508,3358.087155214624,48.963603721233895,66.28624319700187
192.168.1.25:56569-192.168.1.1:53-TCP,161355,1705,0.151716,6861.504389780907,72.50388884494714,66.27971045195501
192.168.1.25:56786-192.168.1.1:53-TCP,147532,1694,0.128773,7439.447710311944,85.421633416943,66.27803453531249
192.168.1.25:57955-34.127.11.159:443-TCP,434653,1166,9.849665,832.6171499233731,2.233578502416072,66.27357989273813
192.168.1.25:62804-192.168.1.1:53-TCP,152902,2136,0.36026,2384.3890523510795,33.30927663354244,66.27254092540134
192.168.1.25:62007-18.172.114.101:443-TCP,484365,1160,101.43962461702128,1626.5083923665816,3.284303248049868,66.26971229211591
192.168.1.25:64643-192.168.1.1:53-TCP,179525,1837,0.171908,6253.344812341485,63.9877143588431,66.26737310316739
192.168.1.25:62617-192.168.1.1:53-TCP,153792,2136,0.585894,1474.6694794621549,20.481520548085488,66.26717323953443
192.168.1.25:57919-16.63.249.156:443-TCP,437515,1219,2.316519,3563.5364959234093,9.92869041868424,66.24394619370045
192.168.1.25:62619-192.168.1.1:53-TCP,179780,2136,0.611139,1652.651851706404,19.635467545026582,66.24174259241686
192.168.1.25:62620-192.168.1.1:53-TCP,165540,2136,0.604081,1539.5286393712104,19.864885669305938,66.24174259241686
192.168.1.25:52780-192.168.1.1:53-TCP,138510,1944,0.196907,4342.151370951769,60.94247538177922,66.24081288050078
192.168.1.25:53187-192.168.1.1:53-TCP,133308,1932,0.200135,4137.207385015115,59.95952731905963,66.24081288050078
192.168.1.25:51746-192.168.1.1:53-TCP,129096,1956,0.195424,4052.726379564434,61.40494514491567,66.24081288050078
192.168.1.25:64360-192.168.1.1:53-TCP,138944,1837,0.145657,5712.049541045058,75.51988575900917,66.23294504141633
192.168.1.25:65118-192.168.1.1:53-TCP,135788,1826,0.144005,5680.358320891636,76.38623658900732,66.23294504141633
192.168.1.25:65122-192.168.1.1:53-TCP,129480,1826,0.136303,5722.54462484318,80.70255240163459,66.23294504141633
192.168.1.25:64324-192.168.1.1:53-TCP,140280,1837,0.14729,5703.034829248421,74.6825989544436,66.23294504141633
192.168.1.25:65119-192.168.1.1:53-TCP,137946,1826,0.146853,5658.71994443423,74.9048368095987,66.23294504141633
192.168.1.25:50708-192.168.1.1:53-TCP,137432,1968,0.20914599999999997,4006.7703900624447,57.376186969867945,66.22554928151432
192.168.1.25:50690-192.168.1.1:53-TCP,136120,1968,0.209071,3969.9432250288173,57.396769518488924,66.22554928151432
192.168.1.25:60153-13.248.176.26:443-TCP,280035,833,0.177298,32233.866146262222,95.88376631434082,66.21947792294253
192.168.1.25:53676-192.168.1.1:53-TCP,112000,1760,0.093795,7463.084386161308,117.27704035396343,66.21698765581054
192.168.1.25:62590-192.168.1.1:53-TCP,154326,2136,0.39936,2170.9735576923076,30.048076923076923,66.20877461074424
192.168.1.25:49705-192.168.1.1:53-TCP,177375,1815,0.158895,6765.474055193681,69.22810661128418,66.20648667847203
192.168.1.25:52900-192.168.1.1:53-TCP,122360,1932,0.15245,4985.241062643489,78.7143325680551,66.18011589847785
192.168.1.25:52151-192.168.1.1:53-TCP,121824,1944,0.150852,4985.018428658553,79.54816641476413,66.18011589847785
192.168.1.25:64325-192.168.1.1:53-TCP,179525,1837,0.17627,6098.5987405684455,62.404266182560846,66.17175018039273
192.168.1.25:62586-192.168.1.1:53-TCP,144180,2136,0.234192,3458.7005533920883,51.24000819840131,66.17007897267165
192.168.1.25:59361-141.226.224.32:443-TCP,338300,1350,0.527958,12815.413347273838,51.14043162524291,66.16776370392652
192.168.1.25:61507-35.214.199.88:443-TCP,343798,1615,175.474975875,499.76506541911004,1.6877887649695429,66.15124533106686
192.168.1.25:62056-192.168.1.1:53-TCP,207726,2136,0.278865,4184.8206121241465,43.03157441772901,66.1503863857972
192.168.1.25:55822-192.168.1.1:53-TCP,120566,1723,0.12786794267515925,6488.74424817829,93.45996259030773,66.1486649249281
192.168.1.25:55866-192.168.1.1:53-TCP,117936,1716,0.117592,6429.008776107218,93.54377848833253,66.1486649249281
192.168.1.25:54209-192.168.1.1:53-TCP,117660,1749,0.11766699999999998,6288.934025682647,93.48415443582313,66.1486649249281
192.168.1.25:55247-192.168.1.1:53-TCP,117552,1738,0.117343,6340.386729502399,93.742276914686,66.1486649249281
192.168.1.25:53203-192.168.1.1:53-TCP,127834,1771,0.11810299999999999,6722.945225777499,93.13903965182934,66.14151959105268
192.168.1.25:55128-192.168.1.1:53-TCP,117868,1738,0.10307899999999999,7237.167609309365,106.71426769759117,66.12688884090744
192.168.1.25:54760-192.168.1.1:53-TCP,117710,1738,0.10514300000000001,7085.588198929077,104.61942307143605,66.12688884090744
192.168.1.25:54260-192.168.1.1:53-TCP,118455,1749,0.10593200000000001,7032.813503001927,103.84019937318281,66.12688884090744
192.168.1.25:54555-192.168.1.1:53-TCP,121158,1749,0.108134,7046.812288456914,101.72563671000796,66.12688884090744
192.168.1.25:55821-192.168.1.1:53-TCP,122438,1723,0.11159182165605094,7453.977645415872,105.71966377441328,66.12688884090744
192.168.1.25:56173-192.168.1.1:53-TCP,117312,1716,0.106829,7039.2870849675655,102.96829512585535,66.12688884090744
192.168.1.25:56564-192.168.1.1:53-TCP,115785,1705,0.105439,7084.665067005568,104.32572387826136,66.12688884090744
192.168.1.25:56591-192.168.1.1:53-TCP,121365,1705,0.10369700000000001,7550.8452510680145,106.0782857749019,66.12688884090744
192.168.1.25:55363-192.168.1.1:53-TCP,119006,1727,0.10399499999999999,7288.811962113563,105.7743160728881,66.12688884090744
192.168.1.25:54533-192.168.1.1:53-TCP,119886,1749,0.104343,7226.167543582223,105.42154241300327,66.12688884090744
192.168.1.25:56189-192.168.1.1:53-TCP,119496,1716,0.10753400000000002,7123.32843565756,102.29322818829392,66.12688884090744
192.168.1.25:55840-192.168.1.1:53-TCP,119808,1716,0.103433,7425.096439240861,106.34903754121027,66.12688884090744
192.168.1.25:55675-192.168.1.1:53-TCP,122146,1727,0.10206799999999999,7622.369400791628,107.77128972841635,66.12688884090744
192.168.1.25:54096-192.168.1.1:53-TCP,120999,1749,0.109463,6952.120807944236,100.49057672455532,66.12688884090744
192.168.1.25:55217-192.168.1.1:53-TCP,117394,1738,0.10401799999999999,7142.994481724317,105.75092772404776,66.12688884090744
192.168.1.25:55205-192.168.1.1:53-TCP,122134,1738,0.105754,7309.416192295327,104.01497815685457,66.12688884090744
192.168.1.25:56095-192.168.1.1:53-TCP,119808,1716,0.104375,7358.08383233533,105.38922155688623,66.12688884090744
192.168.1.25:56823-192.168.1.1:53-TCP,114576,1694,0.101711,7314.84303565986,108.14956101110008,66.12688884090744
